AG-X,AG-Y,AG-Z,Acc-X,Axx-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
-1.69439,-1.3540561,9.964512,-0.005247951,0.016677022,-0.02644825,-1.6192065,-1.3052586,9.583572,0.001407797,-1.84E-04,0.006466547,-0.015897635,0.10545512,-0.50169235,0.858447,Sitting
-1.6931922,-1.3732193,9.948941,-0.03769803,0.006564379,-0.015476227,-1.6191566,-1.3051833,9.5835905,-7.22E-04,0.003011121,-0.002053453,-0.015897997,0.1054563,-0.50169307,0.8584464,Sitting
-1.7039716,-1.3576492,10.011222,0.01507318,0.004697442,-0.023525238,-1.6208272,-1.3048154,9.583359,0.002472797,8.81E-04,-0.002053453,-0.015823057,0.105520815,-0.50169355,0.8584396,Sitting
-1.6955878,-1.4019641,10.020803,-0.017516255,-8.02E-04,0.004585266,-1.6215485,-1.3059345,9.583083,-0.004982203,8.81E-04,-9.88E-04,-0.015856624,0.10556743,-0.50172853,0.8584128,Sitting
-1.7363095,-1.4091502,9.986071,0.003448486,-0.017339706,0.01436615,-1.6201233,-1.3071287,9.583162,3.43E-04,-0.002313879,0.001141547,-0.01594312,0.10554866,-0.50175405,0.8583986,Sitting
-1.6572613,-1.3720216,10.0136175,0.006317258,-0.016955853,0.004616737,-1.6197613,-1.3084505,9.583043,-0.002852203,8.81E-04,0.001141547,-0.015997896,0.10557047,-0.5017859,0.8583763,Sitting
-1.6812153,-1.3851963,9.956128,-7.21E-04,0.006848574,-0.032289505,-1.6200848,-1.3101761,9.582753,-0.003917203,0.001946121,-0.003118453,-0.016055647,0.10562407,-0.50183374,0.8583406,Sitting
-1.6931922,-1.410348,9.998047,-0.020931482,-0.036319375,-0.009675026,-1.6201658,-1.311799,9.582517,0.001407797,0.001946121,-9.88E-04,-0.016123187,0.10565966,-0.50187707,0.8583097,Sitting
-1.6752268,-1.3780102,9.992059,0.004302859,0.037073612,0.042010307,-1.6212889,-1.312034,9.582295,3.43E-04,-0.002313879,0.001141547,-0.016118312,0.105745465,-0.50191516,0.8582769,Sitting
-1.6680406,-1.3756146,9.964512,-0.001665473,-0.02276361,-0.01564312,-1.6198032,-1.3132938,9.582374,-0.002852203,8.81E-04,-0.004183453,-0.016189583,0.105712496,-0.50192803,0.85827214,Sitting
-1.6500751,-1.3875917,9.976489,0.034258604,5.59E-04,-0.016459465,-1.6196626,-1.3161364,9.582007,-0.004982203,-0.004443878,-0.004183453,-0.016310465,0.10577314,-0.5020042,0.85821784,Sitting
-1.6716337,-1.3923825,9.994454,-0.011382461,-0.013877511,-0.030653954,-1.6190547,-1.3184444,9.581793,-0.001787203,-0.001248879,0.001141547,-0.01643158,0.105804235,-0.5020667,0.8581751,Sitting
-1.718344,-1.3408813,9.964512,-0.006207109,-0.002016783,0.011033058,-1.6182628,-1.3183228,9.5819435,-7.22E-04,-0.002313879,0.003271547,-0.016448298,0.105765365,-0.50205517,0.8581863,Sitting
-1.69439,-1.350463,10.030385,0.004755497,0.020991087,0.025771141,-1.6177669,-1.3173361,9.582164,-0.002852203,8.81E-04,-9.88E-04,-0.016426342,0.10573201,-0.5020309,0.858205,Sitting
-1.6800176,-1.3971733,9.968104,-0.001661301,0.010952234,-0.021990776,-1.6190879,-1.316331,9.582078,-7.22E-04,-0.001248879,-9.88E-04,-0.01634941,0.10574553,-0.5020067,0.85821897,Sitting
-1.658459,-1.3971733,9.992059,-0.012326717,-0.00775528,-0.002307892,-1.6182272,-1.3174876,9.582064,-7.22E-04,0.001946121,-0.003118453,-0.016412709,0.105731115,-0.50202507,0.85820884,Sitting
-1.7039716,-1.4067549,9.981279,0.007714868,0.008226752,-0.011533737,-1.6179087,-1.3167241,9.582223,-0.001787203,-0.003378879,-9.88E-04,-0.016387282,0.10572131,-0.50201046,0.8582191,Sitting
-1.6788199,-1.3971733,9.988465,0.008073568,0.010567188,-0.013885498,-1.6176926,-1.3166828,9.582265,0.003537797,8.81E-04,7.65E-05,-0.016405238,0.105691835,-0.5020038,0.85822624,Sitting
-1.6848084,-1.4007664,10.031583,0.006093025,0.00457406,0.043678284,-1.6181585,-1.3178823,9.582022,-7.22E-04,-1.84E-04,0.002206547,-0.016437685,0.105760455,-0.5020487,0.8581909,Sitting
-1.7039716,-1.3672308,9.976489,-0.013920069,0.006489754,-0.030345917,-1.6190126,-1.3168175,9.582023,-0.001787203,0.004076121,-9.88E-04,-0.01636615,0.105758,-0.50201917,0.85820985,Sitting
-1.7075647,-1.3612423,10.002838,0.010977507,0.027204514,0.011672974,-1.61927,-1.3159356,9.582101,3.43E-04,-0.001248879,0.001141547,-0.016334957,0.105752744,-0.5020044,0.85821974,Sitting
-1.6788199,-1.3660331,9.958523,-0.018662691,0.005380511,0.004832268,-1.6188545,-1.3161488,9.582142,3.43E-04,-1.84E-04,0.002206547,-0.016346103,0.10572672,-0.50199664,0.85822725,Sitting
-1.7147509,-1.4019641,9.921394,0.013350725,0.005994201,-0.006352425,-1.6186614,-1.3168331,9.582081,3.43E-04,-0.001248879,-0.004183453,-0.016377242,0.10574721,-0.5020186,0.85821134,Sitting
-1.7123555,-1.4019641,10.01721,-0.021870852,-0.035417438,0.017368317,-1.6176673,-1.3185081,9.582019,-7.22E-04,8.81E-04,-0.002053453,-0.01646207,0.10572826,-0.5020433,0.85819757,Sitting
-1.6788199,-1.3851963,9.975291,-0.016789079,0.020376682,-0.013036728,-1.6184366,-1.3179624,9.581964,3.43E-04,-0.003378879,0.001141547,-0.016434962,0.10576562,-0.50205,0.8581896,Sitting
-1.6860061,-1.3899871,9.978884,0.004597902,0.001723647,-0.008254051,-1.6178238,-1.3174057,9.582143,-7.22E-04,0.004076121,-0.003118453,-0.01641757,0.10572643,-0.5020248,0.85820943,Sitting
-1.7051693,-1.3612423,10.008826,0.017481685,0.020089865,-0.008387566,-1.616812,-1.3171955,9.582343,3.43E-04,-0.001248879,-9.88E-04,-0.016438743,0.105678,-0.5020106,0.8582233,Sitting
-1.6836107,-1.3935802,10.004036,0.007791877,-0.008615732,-0.017684937,-1.615896,-1.3178135,9.582413,3.43E-04,-0.001248879,0.001141547,-0.016481329,0.10565484,-0.50201666,0.8582218,Sitting
-1.6955878,-1.3696262,9.958523,0.001250148,-0.011125803,-0.007592201,-1.6157409,-1.3171262,9.582533,-7.22E-04,-0.003378879,0.006466547,-0.016468689,0.10561986,-0.5019953,0.8582388,Sitting
-1.7363095,-1.3612423,9.988465,0.010679841,0.01319468,0.011553764,-1.6160933,-1.3156925,9.582671,0.004602797,8.81E-04,0.001141547,-0.016411692,0.10560148,-0.50196415,0.8582604,Sitting
-1.7003785,-1.3935802,10.020803,-7.85E-04,0.007514,0.016649246,-1.6171831,-1.3154333,9.582523,3.43E-04,0.001946121,-9.88E-04,-0.016360637,0.105649605,-0.5019664,0.85825413,Sitting
-1.7171463,-1.3528584,9.983675,-0.041921973,0.009233952,0.004818916,-1.6185086,-1.3147864,9.582387,-7.22E-04,0.001946121,-0.002053453,-0.01631327,0.105665274,-0.501955,0.8582598,Sitting
-1.7123555,-1.3552538,9.96571,-0.014887095,0.028861642,-0.002589226,-1.6203138,-1.3152312,9.582022,-0.001787203,-0.001248879,7.65E-05,-0.016275678,0.10577124,-0.50198954,0.85822725,Sitting
-1.6931922,-1.3732193,9.930976,0.012962341,0.007616401,-0.007260323,-1.6183603,-1.3161496,9.582226,-0.001787203,-0.001248879,-0.002053453,-0.01635021,0.10571474,-0.5019927,0.85823095,Sitting
-1.7171463,-1.398371,10.033978,0.01823628,-0.012675166,0.005649567,-1.6182644,-1.3179513,9.581994,0.001407797,8.81E-04,0.001141547,-0.016421674,0.10575963,-0.50204194,0.85819525,Sitting
-1.6632499,-1.3851963,9.986071,0.00577867,0.008247852,0.002162933,-1.6172172,-1.3190844,9.582015,-7.22E-04,-0.003378879,7.65E-05,-0.016506253,0.10573397,-0.50206345,0.8581842,Sitting
-1.7243325,-1.3528584,10.005234,-0.055181265,1.02E-04,-0.004564285,-1.618029,-1.3191154,9.581875,-0.002852203,-1.84E-04,7.65E-05,-0.016496852,0.10577434,-0.5020786,0.85817057,Sitting
-1.7087624,-1.34687,9.938162,-0.018772364,0.001070619,-0.02785492,-1.6188476,-1.3178382,9.581911,-0.001787203,-0.003378879,-9.88E-04,-0.016412646,0.10577865,-0.50204724,0.85819,Sitting
-1.6967854,-1.3720216,10.01242,-0.003963113,-0.027908444,-0.026489258,-1.6205088,-1.3171155,9.581729,3.43E-04,0.003011121,-0.004183453,-0.016327582,0.10581518,-0.5020306,0.85819685,Sitting
-1.6907969,-1.3935802,10.014815,0.004397273,0.001739621,-0.022040367,-1.62165,-1.3168457,9.581574,3.43E-04,-0.001248879,-0.002053453,-0.016295504,0.105882645,-0.5020493,0.8581782,Sitting
-1.730321,-1.3911848,10.022001,-0.010637522,0.00285697,-0.007497788,-1.6220846,-1.3167046,9.58152,0.002472797,-1.84E-04,-9.88E-04,-0.01628478,0.105889976,-0.5020485,0.85817796,Sitting
-1.658459,-1.3660331,9.976489,0.018416166,0.012480497,0.009202957,-1.6217228,-1.3161026,9.581663,3.43E-04,-0.001248879,0.001141547,-0.016265385,0.105870664,-0.5020318,0.8581905,Sitting
-1.7015762,-1.3780102,9.948941,0.025802374,-0.012941837,0.004368782,-1.6201166,-1.3146694,9.582132,-0.001787203,8.81E-04,-9.88E-04,-0.016248187,0.105752945,-0.5019701,0.85824144,Sitting
-1.7039716,-1.3600446,10.007628,-0.018019795,-0.001649022,0.01898861,-1.6211985,-1.3140159,9.582039,0.005667797,0.005141121,0.002206547,-0.016193084,0.10578402,-0.5019628,0.8582429,Sitting
-1.7231348,-1.3360906,9.980082,-0.011190295,0.005155444,-0.031528473,-1.6226854,-1.3120033,9.582063,3.43E-04,-0.001248879,-9.88E-04,-0.016070945,0.105794586,-0.5019193,0.85826933,Sitting
-1.7099601,-1.3564515,10.051944,0.005049944,0.008416176,-0.01813221,-1.6233644,-1.3111398,9.582067,-7.22E-04,-1.84E-04,-0.002053453,-0.016017342,0.10580195,-0.50190157,0.8582798,Sitting
-1.6967854,-1.4139411,9.994454,-0.00970459,-0.006393075,-0.02461052,-1.6241258,-1.3118527,9.58184,0.002472797,0.003011121,7.65E-05,-0.016028527,0.10584365,-0.5019254,0.8582605,Sitting
-1.6907969,-1.4295112,9.9872675,0.031459928,-0.028054118,0.007284164,-1.6228769,-1.3123686,9.581981,0.005667797,-0.001248879,-0.002053453,-0.016075058,0.105822,-0.50193375,0.8582574,Sitting
-1.757868,-1.3600446,10.005234,0.01622963,0.021062613,-0.011947632,-1.6221039,-1.3106965,9.58234,0.003537797,0.001946121,0.001141547,-0.016039126,0.10574566,-0.5018839,0.85829663,Sitting
-1.7003785,-1.3133343,10.023199,-0.004137397,-0.001048565,-0.024579048,-1.6232564,-1.3084515,9.582451,0.002472797,8.81E-04,0.001141547,-0.015917873,0.10572056,-0.5018242,0.8583369,Sitting
-1.7075647,-1.3277067,9.975291,0.002559781,0.012269855,-0.021688461,-1.6250538,-1.3068415,9.582367,-7.22E-04,8.81E-04,-9.88E-04,-0.015805002,0.10576071,-0.5017983,0.8583492,Sitting
-1.7015762,-1.3708239,10.030385,-0.013247371,-0.003573418,-0.023970604,-1.6262432,-1.3064986,9.582212,0.001407797,0.004076121,-0.004183453,-0.015760897,0.10579688,-0.5017977,0.8583459,Sitting
-1.6800176,-1.3696262,9.963314,-0.006699801,0.018450975,0.018945694,-1.6259329,-1.3053001,9.582428,3.43E-04,-0.001248879,-0.002053453,-0.015710123,0.105760835,-0.5017608,0.85837287,Sitting
-1.6596566,-1.3456722,9.982477,0.019234538,-0.025973797,0.027116776,-1.6249437,-1.3057557,9.582534,0.001407797,-1.84E-04,7.65E-05,-0.015741011,0.105735004,-0.50176096,0.8583754,Sitting
-1.730321,-1.3684285,10.025595,-0.021906018,0.031016827,-0.005355835,-1.6251265,-1.3041366,9.582723,-0.001787203,-0.002313879,0.002206547,-0.015684934,0.1056934,-0.50171936,0.8584058,Sitting
-1.6560636,-1.3528584,9.978884,-0.003699064,-0.046859026,0.004719734,-1.6247523,-1.3052356,9.582638,-7.22E-04,-0.002313879,0.002206547,-0.01573977,0.105706014,-0.50174695,0.8583872,Sitting
-1.6919945,-1.338486,10.010024,-0.001094222,-0.002901793,0.012098312,-1.6256237,-1.3055444,9.582446,-0.003917203,8.81E-04,7.65E-05,-0.015718447,0.10575417,-0.50176096,0.8583734,Sitting
-1.7039716,-1.4127434,9.958523,-0.020783901,0.006424785,-0.003635407,-1.625007,-1.3057843,9.582519,-0.004982203,-0.001248879,-0.002053453,-0.015753353,0.10572811,-0.5017626,0.858375,Sitting
-1.6740291,-1.3947779,9.988465,-0.01971209,-0.01608646,-0.005961418,-1.624761,-1.3074043,9.58234,-0.001787203,-1.84E-04,0.001141547,-0.01581445,0.10576277,-0.501803,0.85834605,Sitting
-1.7231348,-1.3959756,9.966907,-0.02602768,-0.012448192,-0.00639534,-1.6240604,-1.3101325,9.582086,-7.22E-04,8.81E-04,0.001141547,-0.015959317,0.10579009,-0.501873,0.858299,Sitting
-1.6895992,-1.4175342,10.005234,-0.001972914,-0.023420691,-0.042892456,-1.6243546,-1.3111432,9.581898,-0.001787203,-0.002313879,0.003271547,-0.01599428,0.105841346,-0.5019108,0.85827,Sitting
-1.6692383,-1.3396837,9.975291,0.016479611,0.004325032,-0.027023315,-1.6235305,-1.3107562,9.582091,0.003537797,-0.003378879,7.65E-05,-0.015997235,0.105799116,-0.50189227,0.85828596,Sitting
-1.6907969,-1.3480676,10.014815,-0.018906593,0.022600055,-0.023285866,-1.623614,-1.3100137,9.582177,-0.003917203,0.001946121,-0.004183453,-0.01597443,0.10577953,-0.5018741,0.85829943,Sitting
-1.6931922,-1.3456722,9.978884,0.021544456,-0.00376451,0.01354599,-1.6244878,-1.3117098,9.581798,-7.22E-04,0.004076121,0.001141547,-0.015998023,0.10586832,-0.5019248,0.85825837,Sitting
-1.634505,-1.4055572,9.988465,0.012503266,-0.03253758,-0.008142471,-1.6238298,-1.3128092,9.5817585,-0.004982203,-0.003378879,7.65E-05,-0.016050896,0.105875395,-0.5019491,0.85824233,Sitting
-1.7159486,-1.3612423,9.972896,0.02474463,-0.014015436,0.006375313,-1.621201,-1.3133345,9.582131,3.43E-04,0.001946121,0.005401547,-0.016165907,0.1057722,-0.5019465,0.8582544,Sitting
-1.7087624,-1.3684285,9.996849,-0.009154558,-0.004623294,0.033673286,-1.6225704,-1.3142974,9.581768,0.001407797,-1.84E-04,0.002206547,-0.016165465,0.10584385,-0.5019797,0.8582261,Sitting
-1.7111578,-1.3588469,9.971698,-0.002422929,0.019412756,-0.026867867,-1.622903,-1.3140483,9.581745,-7.22E-04,-0.001248879,0.001141547,-0.016143283,0.1058438,-0.50197095,0.8582317,Sitting
-1.7027739,-1.3444746,10.01721,-0.013605356,0.014215231,0.026377678,-1.623831,-1.3143121,9.581552,-7.22E-04,-0.002313879,-9.88E-04,-0.016137194,0.10592013,-0.5020041,0.858203,Sitting
-1.6800176,-1.3899871,10.010024,0.006467938,-0.023386598,-0.021774292,-1.622556,-1.3146287,9.581725,-0.001787203,0.003011121,-0.004183453,-0.016181024,0.10585922,-0.50199306,0.85821617,Sitting
-1.6692383,-1.4151388,10.0004425,0.053413868,-0.014850616,0.025492668,-1.6222495,-1.3171057,9.581437,-7.22E-04,0.001946121,-9.88E-04,-0.016289903,0.105911925,-0.5020608,0.858168,Sitting
-1.6872038,-1.4235227,9.941755,-5.16E-04,0.008317828,-0.011322975,-1.6221526,-1.3180224,9.5813265,0.003537797,8.81E-04,0.002206547,-0.016331255,0.10593316,-0.50208706,0.8581492,Sitting
-1.7099601,-1.3672308,9.969302,0.01143384,0.010280371,-0.011219978,-1.6204093,-1.3164634,9.581837,0.001407797,-0.001248879,-9.88E-04,-0.016311184,0.105823986,-0.50202817,0.8581975,Sitting
-1.6991808,-1.3133343,10.036373,-0.023588061,-0.006503105,-0.010316849,-1.6212374,-1.3152641,9.581861,3.43E-04,-0.003378879,0.001141547,-0.016244631,0.105803005,-0.50199205,0.8582225,Sitting
-1.7147509,-1.3432769,9.983675,-0.042059183,0.02115345,0.01709652,-1.6228167,-1.3140321,9.581762,-0.001787203,8.81E-04,7.65E-05,-0.016168494,0.10584245,-0.5019803,0.85822594,Sitting
-1.6967854,-1.3552538,9.956128,0.016682029,-0.003692746,-0.030112267,-1.6233416,-1.3142433,9.581645,0.001407797,0.001946121,-0.003118453,-0.016140098,0.1058901,-0.5019913,0.85821414,Sitting
-1.7027739,-1.386394,10.025595,-0.019558549,-0.011808157,-0.024825096,-1.6236525,-1.3147405,9.581524,3.43E-04,-1.84E-04,0.001141547,-0.01616392,0.10589544,-0.5020032,0.8582061,Sitting
-1.6991808,-1.350463,9.9872675,0.002732873,4.06E-04,-0.044531822,-1.6227325,-1.3131133,9.5819025,0.001407797,-0.002313879,7.65E-05,-0.016116787,0.10582097,-0.5019498,0.8582474,Sitting
-1.6895992,-1.3828009,10.036373,-0.001486659,0.001045108,-0.01435566,-1.6213238,-1.3137577,9.582053,3.43E-04,-1.84E-04,0.003271547,-0.01617149,0.10578757,-0.50195587,0.8582469,Sitting
-1.7027739,-1.3684285,10.020803,-0.012435675,0.040483594,0.007982254,-1.6217766,-1.3129141,9.582092,0.001407797,-0.005508879,7.65E-05,-0.01615012,0.10578542,-0.5019464,0.8582531,Sitting
-1.7111578,-1.3564515,9.989663,0.01948893,0.034258842,-0.001730919,-1.6212958,-1.3120451,9.582292,-7.22E-04,8.81E-04,-0.003118453,-0.016118638,0.10574654,-0.5019158,0.8582764,Sitting
-1.7351118,-1.338486,10.0004425,0.018186092,-0.010312915,0.028047562,-1.6219089,-1.3124862,9.582129,3.43E-04,0.001946121,7.65E-05,-0.016100852,0.105777375,-0.50192314,0.8582686,Sitting
-1.6836107,-1.386394,10.008826,-0.005453467,0.006016016,-0.011019707,-1.6213852,-1.3140577,9.582002,0.001407797,-0.004443878,-9.88E-04,-0.016172316,0.10579861,-0.50196135,0.85824233,Sitting
-1.7123555,-1.398371,9.978884,0.011025786,-0.038110375,0.001375198,-1.6201599,-1.314673,9.582124,0.001407797,-0.002313879,0.001141547,-0.016242398,0.105760604,-0.50197136,0.8582398,Sitting
-1.7159486,-1.3432769,9.958523,-0.02096808,-0.013389111,0.01516819,-1.6201388,-1.3142537,9.582186,0.002472797,-0.002313879,0.003271547,-0.016232438,0.10573979,-0.5019577,0.85825056,Sitting
-1.6836107,-1.3540561,9.988465,-0.023450375,3.40E-04,0.0192976,-1.6212977,-1.3135693,9.582083,-0.002852203,8.81E-04,-0.002053453,-0.016178146,0.10576945,-0.5019501,0.8582524,Sitting
-1.6895992,-1.4235227,9.971698,0.03830433,0.022318006,0.003833771,-1.6212506,-1.3134617,9.582106,-7.22E-04,-1.84E-04,7.65E-05,-0.016169352,0.10576922,-0.50194645,0.85825473,Sitting
-1.6955878,-1.4187319,9.996849,0.023613214,0.007770538,0.011533737,-1.6203483,-1.3140587,9.582177,-0.002852203,-0.001248879,-9.88E-04,-0.016209899,0.105740674,-0.5019492,0.85825586,Sitting
-1.6991808,-1.3935802,9.984873,0.003672957,-0.020509005,-0.025690079,-1.6203672,-1.3144497,9.58212,-7.22E-04,8.81E-04,0.003271547,-0.016226724,0.10575357,-0.5019619,0.85824656,Sitting
-1.6632499,-1.3277067,10.01242,0.043343544,0.015638828,2.04E-04,-1.6193497,-1.3129271,9.5825,0.004602797,0.003011121,0.001141547,-0.01620275,0.10569044,-0.50192297,0.85827756,Sitting
-1.7039716,-1.3588469,10.029187,-0.024309397,-0.033198833,-0.012475014,-1.6194366,-1.3132414,9.582442,0.001407797,-1.84E-04,-0.003118453,-0.016201496,0.105660215,-0.50190836,0.85828984,Sitting
-1.7195417,-1.3193228,9.951337,-0.003474116,0.001766086,-0.002333641,-1.6208382,-1.3115771,9.582434,0.001407797,-0.002313879,0.002206547,-0.016117016,0.10570187,-0.50189435,0.8582945,Sitting
-1.6931922,-1.338486,9.963314,0.022906661,0.006557465,0.003049851,-1.62101,-1.3093953,9.582704,0.002472797,-0.003378879,7.65E-05,-0.016009813,0.10565824,-0.50183153,0.8583386,Sitting
-1.6536682,-1.4043595,10.036373,0.009972215,-0.011701822,0.014210701,-1.620728,-1.3097378,9.582704,3.43E-04,0.005141121,-0.004183453,-0.016030878,0.10564586,-0.5018341,0.85833824,Sitting
-1.69439,-1.4079525,9.9872675,-0.016789079,-0.019996285,-0.016907692,-1.6209588,-1.3115882,9.582412,0.001407797,8.81E-04,7.65E-05,-0.016101297,0.10570583,-0.50188994,0.8582969,Sitting
-1.6500751,-1.398371,9.978884,0.027861595,-0.03967285,-0.010575295,-1.6205794,-1.3115671,9.582479,0.006732797,-0.002313879,7.65E-05,-0.016104842,0.1056893,-0.5018836,0.85830253,Sitting
-1.7399026,-1.3540561,10.005234,-0.033589363,-0.02200222,0.002082825,-1.6197087,-1.3107561,9.582737,0.001407797,0.003011121,0.006466547,-0.016101697,0.1056273,-0.50185347,0.85832787,Sitting
-1.682413,-1.3720216,9.948941,-0.006841898,0.008738995,-0.009395599,-1.6206824,-1.3080903,9.582937,3.43E-04,-0.001248879,-0.003118453,-0.015976956,0.105604365,-0.5017934,0.8583681,Sitting
-1.6955878,-1.3780102,9.994454,-0.029232383,-0.008033872,0.005846024,-1.621544,-1.3074603,9.582877,0.003537797,0.005141121,-0.004183453,-0.015929062,0.10559832,-0.5017716,0.85838246,Sitting
-1.7351118,-1.3804055,9.968104,-0.004200816,-0.007367969,0.011478424,-1.6229835,-1.3062406,9.5828,0.001407797,-0.002313879,7.65E-05,-0.01582857,0.105658986,-0.5017602,0.8583836,Sitting
-1.6884015,-1.3696262,9.9705,0.004921913,-0.015687585,-0.013648987,-1.6221175,-1.305273,9.583077,0.002472797,-1.84E-04,0.001141547,-0.01581649,0.10558922,-0.5017228,0.85841423,Sitting
-1.6728314,-1.3289044,9.988465,0.009444833,3.52E-04,0.007157326,-1.6224536,-1.3047411,9.583094,0.003537797,8.81E-04,7.65E-05,-0.015798906,0.10559134,-0.50171685,0.85841775,Sitting
-1.6716337,-1.3336952,9.984873,0.031219125,0.011897564,0.006055832,-1.6215203,-1.3034863,9.583423,0.001407797,-0.003378879,0.001141547,-0.015762122,0.10551832,-0.5016683,0.85845584,Sitting
-1.6692383,-1.326509,10.022001,0.016543627,0.004719257,0.029551506,-1.622327,-1.3024263,9.58343,0.001407797,0.003011121,0.001141547,-0.015691994,0.105521694,-0.5016421,0.858472,Sitting
-1.6884015,-1.3253113,10.042362,-0.008282661,0.04801202,-0.006326675,-1.6231384,-1.3008118,9.583512,0.001407797,-0.001248879,0.004336547,-0.015612327,0.10552464,-0.50161195,0.8584907,Sitting
-1.670436,-1.3348929,9.966907,-0.001859903,0.034447312,-0.004105568,-1.6229537,-1.3009906,9.58352,-0.004982203,8.81E-04,-0.003118453,-0.015622472,0.105518766,-0.5016132,0.85849047,Sitting
-1.7195417,-1.3804055,9.998047,0.008443356,0.005465865,0.036063194,-1.6230294,-1.3030268,9.583229,-0.001787203,-1.84E-04,0.001141547,-0.0156987,0.10557029,-0.5016674,0.85845107,Sitting
-1.682413,-1.3552538,10.010024,-0.005370855,-0.026545048,-0.025051117,-1.6223034,-1.3043982,9.583165,0.001407797,-0.002313879,7.65E-05,-0.01576491,0.10557193,-0.5016944,0.8584339,Sitting
-1.6848084,-1.3552538,10.0004425,-0.013964772,0.028902411,0.015032768,-1.6210573,-1.3053944,9.583241,-0.001787203,0.005141121,0.003271547,-0.01585362,0.1055462,-0.50171745,0.858422,Sitting
-1.6860061,-1.3229159,10.050746,0.012495399,0.002225041,-0.010170937,-1.6216977,-1.3041563,9.583302,3.43E-04,-0.006573879,0.004336547,-0.01579248,0.10555045,-0.5016953,0.8584355,Sitting
-1.7434957,-1.3576492,9.969302,0.028272033,0.023195982,-0.029087067,-1.6205912,-1.3032103,9.583617,-0.002852203,0.001946121,-9.88E-04,-0.015771247,0.10546466,-0.5016468,0.8584748,Sitting
-1.7255301,-1.3564515,9.932174,0.005145669,-0.015828729,-0.010680199,-1.6213827,-1.30541,9.583183,3.43E-04,-1.84E-04,7.65E-05,-0.015827732,0.1055462,-0.5017072,0.8584284,Sitting
-1.7279257,-1.3696262,10.032781,-0.013852835,-0.042348742,-0.009099007,-1.6221073,-1.3075368,9.582771,-7.22E-04,-0.004443878,7.65E-05,-0.015888786,0.10563822,-0.5017743,0.85837674,Sitting
-1.6812153,-1.3672308,9.964512,0.0412699,-0.001348734,-0.004127502,-1.6210392,-1.3078461,9.58291,3.43E-04,-0.003378879,0.003271547,-0.0159377,0.10562389,-0.501787,0.8583702,Sitting
-1.6991808,-1.3756146,9.993257,-0.026093364,-0.015021563,-0.028665543,-1.621473,-1.309778,9.582573,3.43E-04,-0.001248879,-9.88E-04,-0.01601185,0.10566641,-0.5018362,0.85833484,Sitting
-1.7003785,-1.3432769,9.996849,-0.004903555,0.021006227,-0.017406464,-1.6228769,-1.3098991,9.582318,3.43E-04,0.003011121,7.65E-05,-0.015984226,0.10574296,-0.5018609,0.8583115,Sitting
-1.6752268,-1.3768125,10.019606,0.0329535,-0.017049551,-0.02209282,-1.6225425,-1.3102518,9.582327,-0.002852203,-0.003378879,-0.002053453,-0.015985083,0.1057477,-0.5018635,0.8583093,Sitting
-1.6416912,-1.3672308,10.005234,0.035871267,-0.012659907,0.02026558,-1.6209264,-1.3117357,9.582397,-0.002852203,-0.001248879,-0.003118453,-0.016108174,0.10570832,-0.5018938,0.8582941,Sitting
-1.6812153,-1.3887894,10.005234,-0.014431715,-0.006188989,-0.009742737,-1.6203425,-1.3134149,9.582265,3.43E-04,8.81E-04,0.001141547,-0.016189603,0.10572994,-0.5019362,0.8582652,Sitting
-1.7123555,-1.3887894,9.974093,-0.001884103,0.04870546,0.027441025,-1.6199355,-1.3133051,9.58235,0.001407797,-0.002313879,0.002206547,-0.016221633,0.10572204,-0.5019452,0.85826033,Sitting
-1.6848084,-1.3672308,9.963314,0.003972769,-0.026965976,0.012862206,-1.6197726,-1.3136423,9.582331,-7.22E-04,-0.001248879,0.001141547,-0.016209533,0.10569928,-0.50192976,0.8582724,Sitting
-1.7135532,-1.36244,9.996849,-0.01695323,0.003965259,0.014439583,-1.6204134,-1.3140439,9.582168,-0.002852203,-0.003378879,-0.002053453,-0.016219648,0.10573877,-0.5019522,0.8582542,Sitting
-1.7111578,-1.3792078,10.011222,-0.005904794,0.001676798,0.067349434,-1.6222528,-1.3151802,9.5817,-7.22E-04,8.81E-04,-9.88E-04,-0.016214065,0.10585765,-0.5020054,0.8582085,Sitting
-1.6931922,-1.3959756,9.992059,0.02462554,0.027703762,-0.02810955,-1.6222245,-1.3142822,9.581829,0.003537797,8.81E-04,7.65E-05,-0.016177628,0.105850086,-0.50198746,0.85822064,Sitting
-1.6788199,-1.3600446,10.004036,0.053217888,0.013168812,0.015422821,-1.62094,-1.3141346,9.582066,-0.001787203,8.81E-04,-9.88E-04,-0.016192676,0.10579411,-0.5019673,0.858239,Sitting
-1.7075647,-1.3193228,9.994454,0.005737066,0.020950794,-0.00959301,-1.6207136,-1.3138117,9.5821495,-0.004982203,-0.001248879,7.65E-05,-0.016203266,0.10574057,-0.50194657,0.8582576,Sitting
-1.7123555,-1.374417,10.01721,0.025298595,0.003706336,-0.005373955,-1.6206155,-1.3142753,9.582102,0.003537797,8.81E-04,7.65E-05,-0.016219733,0.10576249,-0.50196326,0.8582448,Sitting
