AG-X,AG-Y,AG-Z,Acc-X,Acc-Y,Acc-Z,Gravity-X,Gravity-Y,Gravity-Z,RR-X,RR-Y,RR-Z,RV-X,RV-Y,RV-Z,cos,activity
-2.105201,1.7491846,9.976489,0.015834332,0.022053957,-0.002630234,-1.9889967,1.6066338,9.467471,0.002077582,0.004334883,-0.003165047,0.11294054,0.06732117,-0.34351146,0.92989904,Sitting
-2.093224,1.6545663,10.041164,-0.020132065,-0.06634617,-0.032758713,-1.991244,1.6058575,9.46713,0.003142582,-9.90E-04,-0.001035047,0.11298587,0.06741644,-0.343565,0.92986685,Sitting
-2.1063988,1.6270192,10.002838,0.01565051,-0.04338312,0.07879162,-1.9901043,1.6002071,9.468327,0.002077582,0.009659883,-0.001035047,0.112686,0.067461446,-0.34369946,0.9298503,Sitting
-2.0572932,1.6629502,10.042362,0.011976957,-0.034077287,0.015300751,-1.9880111,1.5989692,9.468976,0.001012582,0.002204883,-0.002100047,0.11258805,0.0674085,-0.34369445,0.9298678,Sitting
-2.1123874,1.6976835,9.958523,-0.002064705,0.02594173,-0.05480671,-1.9867853,1.6023785,9.468657,-0.001117418,-0.004185117,0.004289953,0.112710156,0.067306854,-0.34357935,0.9299029,Sitting
-2.144725,1.7683479,9.963314,-0.005890608,0.094697475,-0.020731926,-1.986557,1.6058836,9.46811,-0.004312418,-0.005250118,0.002159953,0.11285809,0.06723721,-0.3434787,0.9299272,Sitting
-2.153109,1.7204398,9.986071,-0.026231766,0.060621023,0.002931595,-1.9888084,1.6112775,9.466722,-0.004312418,7.49E-05,-0.002100047,0.113145076,0.067229845,-0.34337592,0.9299308,Sitting
-2.0908287,1.599472,9.980082,-0.018059969,-0.103218794,-0.002726555,-1.9903572,1.6044693,9.467552,-0.002182418,0.003269883,0.001094953,0.112926625,0.06738406,-0.34356168,0.9298776,Sitting
-2.0309436,1.7408007,10.038769,0.06515074,-0.003286719,0.018204689,-1.9893115,1.5989604,9.468704,-5.24E-05,-0.002055117,0.003224953,0.112631746,0.067470714,-0.3437246,0.9298469,Sitting
-2.0572932,1.8054765,9.986071,0.016434193,0.09629309,0.018418312,-1.9862571,1.6044593,9.468415,-5.24E-05,-0.006315118,-0.003165047,0.11278375,0.06726699,-0.3435255,0.9299168,Sitting
-2.209401,1.5347964,10.002838,-0.06688213,-0.108849406,0.013896942,-1.9863925,1.6066483,9.468016,0.002077582,0.009659883,-0.010620046,0.11293202,0.06714631,-0.34338778,0.92995834,Sitting
-2.1231666,1.6653455,10.011222,-0.042977333,-0.040493727,0.03815174,-1.9954765,1.5948,9.468108,0.005272582,-0.002055117,0.009614953,0.112534255,0.06777332,-0.34397674,0.9297434,Sitting
-2.077654,1.7120559,10.010024,0.007395983,0.04994607,0.005761147,-1.9930873,1.6002004,9.4677,0.002077582,7.49E-05,0.010679953,0.11272093,0.06763403,-0.34381244,0.9297917,Sitting
-2.0237575,1.7228352,9.974093,0.026452541,0.024997473,-0.016998291,-1.9908911,1.6046896,9.467402,-5.24E-05,-0.002055117,-0.006360047,0.112903714,0.067455426,-0.3436211,0.92985326,Sitting
-2.0632815,1.6809157,10.014815,0.003610134,-0.016476154,0.052713394,-1.9910616,1.6042002,9.46745,0.001012582,-9.90E-04,0.003224953,0.11290787,0.06745036,-0.343616,0.929855,Sitting
-2.0405252,1.6892996,10.004036,0.060638428,-0.051124692,-0.05225277,-1.9887924,1.6040087,9.467959,-0.002182418,-0.005250118,3.00E-05,0.11283829,0.067365564,-0.3435783,0.92988354,Sitting
-2.0956194,1.73601,9.952535,0.002006769,0.060209274,-0.04641056,-1.9889076,1.606909,9.467443,-0.004312418,7.49E-05,-0.006360047,0.1129022,0.067295164,-0.34350565,0.9299077,Sitting
-2.0908287,1.7431961,9.958523,0.016602755,0.076690555,0.01772976,-1.9891548,1.606498,9.467461,-0.006442418,0.006464883,-0.007425047,0.11293869,0.06732934,-0.343518,0.92989624,Sitting
-2.212994,1.7324167,9.9537325,-0.06680608,0.064408064,0.018486977,-1.9929962,1.608513,9.4663105,0.001012582,0.007529883,-0.003165047,0.11310684,0.06746329,-0.34355778,0.9298514,Sitting
-2.154307,1.655764,9.993257,-0.048778296,-0.0642215,0.042838097,-2.0013463,1.6065161,9.464888,-0.003247418,-0.009510118,0.002159953,0.113247626,0.0678802,-0.3438112,0.9297102,Sitting
-2.033339,1.5623434,9.95493,0.05082655,-0.09184766,4.55E-04,-1.9993185,1.6015291,9.466162,0.003142582,-9.90E-04,0.004289953,0.11296319,0.0678812,-0.3439087,0.9297087,Sitting
-2.0632815,1.6054606,10.030385,0.0181427,-0.14235759,-0.002438545,-1.9940686,1.593361,9.468647,0.004207582,-0.002055117,0.007484953,0.11248721,0.06774982,-0.34397575,0.92975116,Sitting
-2.0489092,1.7467892,9.9872675,0.083082676,0.03885913,-0.050127983,-1.988264,1.5931661,9.4699,0.003142582,-0.002055117,0.003224953,0.1123064,0.06753795,-0.343884,0.9298224,Sitting
-2.149516,1.7899064,10.01721,0.001533508,0.098840594,-0.017162323,-1.9857388,1.6018484,9.468966,0.004207582,-9.90E-04,-0.004230047,0.11258366,0.06728082,-0.34360352,0.9299112,Sitting
-2.113585,1.6330076,10.051944,-0.033088207,-8.81E-04,0.0400486,-1.9892627,1.6046082,9.467759,-0.002182418,-9.90E-04,-0.013815047,0.11287653,0.06734542,-0.34355074,0.9298905,Sitting
-2.093224,1.6773226,10.006431,0.009414911,-0.021686792,-0.006817818,-1.9932112,1.5994982,9.4677925,0.001012582,-9.90E-04,-0.003165047,0.11274077,0.067629114,-0.34380212,0.9297935,Sitting
-2.1004102,1.7443938,9.984873,0.021652937,0.03209424,0.032092094,-1.991336,1.6030902,9.46758,0.008467582,0.007529883,0.010679953,0.11281233,0.067493066,-0.3436794,0.9298401,Sitting
-2.153109,1.7264283,9.976489,-0.004454613,0.009159803,-0.045719147,-1.9901434,1.6102946,9.466608,0.002077582,0.003269883,0.005354953,0.11314138,0.06732974,-0.34344944,0.9298969,Sitting
-2.1435275,1.5276101,9.9705,-0.0682013,-0.10486162,0.013088226,-1.9942119,1.6086446,9.466032,-0.005377418,0.007529883,-0.002100047,0.11320215,0.06749348,-0.34354722,0.9298415,Sitting
-2.081247,1.7587662,9.983675,0.015846014,0.07657409,0.038393974,-1.9994615,1.6036214,9.465778,0.006337582,-0.025485117,0.001094953,0.1130247,0.06790656,-0.3439061,0.9297003,Sitting
-2.0968173,1.568332,10.055537,0.00477767,-0.09849644,0.011045456,-1.9959172,1.6047451,9.466335,-5.24E-05,0.005399883,-0.014880047,0.1130459,0.067653574,-0.34371606,0.9297865,Sitting
-2.0836425,1.599472,9.959721,0.057642937,-0.11681497,-0.038876534,-1.9941244,1.5969968,9.468023,0.004207582,0.003269883,0.005354953,0.11268957,0.06770354,-0.34387338,0.9297679,Sitting
-2.0716655,1.8054765,9.966907,0.06763029,0.097602606,0.040527344,-1.987016,1.6045725,9.468236,0.005272582,0.005399883,0.009614953,0.11277636,0.06731311,-0.3435614,0.92990106,Sitting
-2.1435275,1.7911041,10.019606,-0.034971952,0.06147325,0.04684353,-1.9871244,1.6116292,9.467015,-0.003247418,0.008594883,0.002159953,0.11313767,0.06716672,-0.34333277,0.9299522,Sitting
-2.154307,1.6629502,9.969302,-0.052717924,0.008654118,-0.03538704,-1.9933237,1.6132429,9.465437,-0.004312418,0.001139883,3.00E-05,0.11335314,0.06739866,-0.3434274,0.92987424,Sitting
-2.1183758,1.6401939,10.005234,-0.052851915,-0.0791862,0.008587837,-1.9975188,1.6055124,9.465866,-5.24E-05,-9.90E-04,-0.010620046,0.11311122,0.067695715,-0.3437243,0.92977244,Sitting
-2.0680723,1.6389962,9.9872675,0.011336327,-0.04157543,0.017203331,-1.9991969,1.5991659,9.466587,-0.004312418,-0.003120117,-0.007425047,0.11284929,0.06788759,-0.3439521,0.92970604,Sitting
-2.0309436,1.715649,9.988465,0.08193898,0.001573324,0.018907547,-1.9935867,1.5972798,9.468088,0.001012582,-0.004185117,0.005354953,0.11261971,0.06772323,-0.3439114,0.9297609,Sitting
-2.0884333,1.7180444,10.008826,0.050353527,-0.0036695,-0.003168106,-1.9877293,1.5998551,9.468885,-0.003247418,0.001139883,0.007484953,0.11261896,0.06737896,-0.34366256,0.929878,Sitting
-2.0944219,1.7503823,9.958523,-0.01877284,0.1165812,0.021517754,-1.9879484,1.6012973,9.4685955,-0.003247418,-0.009510118,0.004289953,0.112659454,0.06739357,-0.34365937,0.9298732,Sitting
-2.209401,1.6449847,9.989663,-0.067754745,-0.011216283,-0.013588905,-1.9903021,1.6057385,9.467349,-5.24E-05,0.001139883,-0.004230047,0.112956665,0.06736144,-0.3435351,0.9298854,Sitting
-2.1590977,1.6928927,9.944151,-0.043570757,-0.030583978,0.002741814,-1.9957765,1.6016469,9.466889,-5.24E-05,-0.011640118,-0.002100047,0.1128687,0.067682505,-0.34379724,0.9297759,Sitting
-2.0788517,1.6701365,9.960918,0.01264596,-0.010966897,-0.01349926,-1.9972053,1.6026446,9.466418,0.001012582,-9.90E-04,-0.004230047,0.112941615,0.067747556,-0.34381947,0.9297541,Sitting
-2.0261528,1.6689388,9.996849,0.066363335,-0.05860901,0.019072533,-1.9920334,1.5973698,9.4684,-5.24E-05,0.007529883,-0.007425047,0.1126294,0.06759493,-0.3438153,0.9298046,Sitting
-2.0764563,1.679718,9.990861,0.051090717,-0.017726421,-0.016822815,-1.987326,1.5967448,9.469495,-0.001117418,0.002204883,0.003224953,0.11247834,0.06741753,-0.3437383,0.9298642,Sitting
-2.1483183,1.7144513,10.011222,-0.055648804,0.019127965,0.037762642,-1.9887604,1.5991691,9.468784,-5.24E-05,-0.004185117,0.010679953,0.11258829,0.06743205,-0.3437114,0.9298598,Sitting
-2.1674814,1.7911041,9.959721,-0.04137969,0.08842933,0.0135746,-1.9928459,1.6065463,9.466676,-0.004312418,-0.002055117,0.001094953,0.11300703,0.06749554,-0.343615,0.92984,Sitting
-2.1423297,1.7216375,9.992059,-0.049583435,0.0700115,-0.006472588,-1.9954599,1.6098213,9.4655695,-0.005377418,-0.003120117,-0.005295047,0.11322547,0.06756428,-0.34359047,0.92981756,Sitting
-2.0752585,1.5587503,9.969302,0.012149572,-0.10699272,0.021385193,-1.9967381,1.6039811,9.466291,-0.005377418,7.49E-05,-0.006360047,0.11304147,0.06770284,-0.34375316,0.9297697,Sitting
-2.0369322,1.6282169,9.975291,0.048131466,-0.094216704,0.028712273,-1.9932595,1.595749,9.468415,0.006337582,-0.003120117,-0.001035047,0.112577595,0.06769108,-0.3439025,0.9297716,Sitting
-2.0105827,1.4485619,10.097456,0.118881464,-0.14893723,0.056476593,-1.9829283,1.5986395,9.470098,0.030832581,0.010724883,-0.004230047,0.11247525,0.067213416,-0.34359154,0.9299336,Sitting
-2.154307,2.0438187,9.905825,-0.08683348,0.08444083,-0.018209457,-1.9928429,1.5966432,9.468352,0.018052582,0.010724883,0.005354953,0.11243894,0.067586005,-0.34388602,0.9298021,Sitting
-2.224971,1.7767317,10.053142,-0.12788677,0.08540082,0.060028076,-1.9935753,1.63279,9.462031,0.002077582,0.005399883,0.001094953,0.11418699,0.067142636,-0.3425974,0.93009686,Sitting
-2.2273664,1.6988811,9.968104,-0.13934946,-0.026414514,-0.04348564,-2.0009212,1.6253935,9.461755,-0.009637418,0.001139883,-0.006360047,0.11406798,0.06760936,-0.3426456,0.9300599,Sitting
-2.077654,1.6773226,9.930976,0.053171158,-0.018849373,-0.011348724,-2.0020647,1.6203549,9.462377,-0.012832418,-0.012705117,0.005354953,0.11389039,0.06786537,-0.34275028,0.93002445,Sitting
-2.0800495,1.6306123,9.975291,0.0316813,-0.060950637,0.028716087,-1.9981824,1.6103386,9.464908,-0.012832418,-0.020160118,0.002159953,0.11332916,0.067801245,-0.34281772,0.93007284,Sitting
-2.0572932,1.6725318,9.994454,0.05007243,-3.83E-04,-0.01835823,-1.9885652,1.6052266,9.4678,-0.004312418,0.010724883,-0.002100047,0.11285928,0.0674178,-0.3429478,0.9301099,Sitting
-2.0752585,1.5874951,10.031583,0.017106533,-0.10922527,0.0785799,-1.986864,1.596029,9.469712,-0.009637418,-0.010575118,3.00E-05,0.11246015,0.06746672,-0.34310883,0.9300953,Sitting
-2.0836425,1.643787,9.951337,0.03718233,-0.021878839,-0.040528297,-1.9864047,1.589603,9.470889,-5.24E-05,0.001139883,3.00E-05,0.112070285,0.06752245,-0.34330085,0.9300675,Sitting
-2.0956194,1.6533686,9.988465,-0.003776312,-0.03309679,-0.02781105,-1.9849656,1.5876848,9.471512,0.002077582,0.003269883,0.002159953,0.11192516,0.06753057,-0.3428794,0.9302398,Sitting
-2.1183758,1.7527777,9.946547,4.45E-04,0.04438114,-0.007822037,-1.9854009,1.5896121,9.471098,-0.001117418,0.003269883,-0.002100047,0.11200423,0.06754015,-0.34285957,0.9302369,Sitting
-2.1159804,1.7252306,9.944151,0.001812935,0.081723094,-0.00406456,-1.9882882,1.5944202,9.469685,0.001012582,-0.002055117,-0.001035047,0.11226713,0.0675987,-0.3428129,0.93021816,Sitting
-2.1171782,1.6593571,9.962116,0.011488915,-0.010818958,-0.017905235,-1.9894631,1.596394,9.469105,0.003142582,0.007529883,-0.001035047,0.11241771,0.06761936,-0.3427769,0.9302117,Sitting
-2.1602952,1.6665432,9.984873,-0.01023674,0.011955857,0.072971344,-1.9908242,1.5956621,9.468943,0.003142582,0.002204883,0.002159953,0.11240623,0.0676955,-0.34283552,0.930186,Sitting
-2.0644794,1.6533686,9.994454,0.001605988,-0.066318035,0.027709961,-1.9914099,1.5956123,9.468827,0.001012582,-9.90E-04,-0.002100047,0.11244611,0.06771686,-0.3428374,0.93017894,Sitting
-2.1111896,1.6773226,9.980082,-0.009067535,-0.02106011,-0.001934052,-1.9914421,1.5957992,9.468789,0.004207582,0.001139883,3.00E-05,0.11242776,0.0677204,-0.34284616,0.9301776,Sitting
-2.0944219,1.7264283,9.962116,-0.018951416,0.00364244,-0.031840324,-1.99328,1.5978107,9.468064,0.001012582,0.005399883,-0.001035047,0.11254594,0.06776048,-0.34283504,0.9301645,Sitting
-2.0956194,1.6617525,9.9537325,-0.02470398,-0.011633039,-0.006117821,-1.9947716,1.5987728,9.4675865,-5.24E-05,0.005399883,-0.006360047,0.11263506,0.06781085,-0.34284115,0.9301478,Sitting
-2.0920265,1.6809157,9.984873,0.029022455,-0.033932805,0.001759529,-1.9942535,1.5973741,9.467932,0.003142582,0.005399883,3.00E-05,0.11257111,0.06782403,-0.34287223,0.9301432,Sitting
-2.0608861,1.7012765,10.018408,0.023727655,0.007220507,0.016451836,-1.9936458,1.5968609,9.468145,0.003142582,7.49E-05,3.00E-05,0.112518296,0.06781438,-0.34288314,0.9301462,Sitting
-2.0944219,1.6641479,9.990861,0.002812147,0.00449121,-0.015185356,-1.9945588,1.5984017,9.467694,0.001012582,0.002204883,3.00E-05,0.11260191,0.067806825,-0.34284946,0.9301491,Sitting
-2.1087942,1.6509732,9.946547,-0.02035594,0.0246588,-0.029677391,-1.9957274,1.5997586,9.467218,0.003142582,0.002204883,0.002159953,0.11269046,0.067849085,-0.3428499,0.9301351,Sitting
-2.0944219,1.667741,9.974093,0.005554438,0.041698456,-0.013789177,-1.995321,1.601779,9.466963,-0.003247418,0.001139883,0.006419953,0.11277218,0.06781945,-0.342801,0.9301454,Sitting
-2.0560954,1.7072651,10.01721,0.026797056,0.029554129,-0.025808334,-1.9944954,1.6014035,9.467201,-0.004312418,-0.011640118,3.00E-05,0.11275967,0.06780157,-0.3427924,0.9301514,Sitting
-2.0800495,1.6785203,9.975291,0.009676695,-0.032438993,0.018251419,-1.9910823,1.6009372,9.467998,-0.001117418,-0.003120117,-0.006360047,0.112690195,0.06762705,-0.3426904,0.93021005,Sitting
-2.1207712,1.6294146,10.0004425,0.03983307,-0.029685259,-0.03961754,-1.991274,1.5988864,9.468304,-5.24E-05,-0.005250118,-0.002100047,0.112588406,0.06767561,-0.3427597,0.93019336,Sitting
-2.1028056,1.6593571,10.027989,-0.007793427,-0.0324049,-0.030547142,-1.9871277,1.5975931,9.469393,-0.001117418,0.001139883,-0.002100047,0.11243556,0.067495435,-0.3426817,0.9302536,Sitting
-2.1423297,1.6928927,9.9705,-0.020602942,0.021674752,0.02550888,-1.9890727,1.5967687,9.469123,0.001012582,-0.003120117,0.008549953,0.11241428,0.06759907,-0.34276345,0.9302186,Sitting
-2.1243644,1.655764,9.913011,0.010357142,-0.04430592,-0.05884075,-1.9881296,1.5982968,9.469065,-5.24E-05,-0.005250118,0.007484953,0.112493426,0.06753226,-0.34268868,0.9302414,Sitting
-2.0525024,1.6725318,9.918999,0.026818037,0.005587578,-0.017943382,-1.9862795,1.5987298,9.469379,0.004207582,-9.90E-04,-0.002100047,0.112449944,0.06743142,-0.3426308,0.9302753,Sitting
-2.0752585,1.6569617,9.960918,0.006229162,-0.04872167,0.029891014,-1.9861709,1.5975757,9.469597,-0.001117418,-0.002055117,-0.001035047,0.11242835,0.06744946,-0.34265107,0.9302691,Sitting
-2.065677,1.6617525,9.960918,0.009618998,-0.005912304,-0.009929657,-1.9847397,1.5948683,9.470353,-5.24E-05,0.001139883,0.003224953,0.112263754,0.06743269,-0.34269455,0.9302742,Sitting
-2.0800495,1.7791271,9.936964,0.032247305,0.026479363,0.021152496,-1.982567,1.5967743,9.470488,-5.24E-05,-0.002055117,0.005354953,0.11229526,0.06732619,-0.34260726,0.9303103,Sitting
-2.1231666,1.7611616,9.968104,-0.012897253,0.0641582,-0.024249077,-1.9798436,1.6040117,9.469834,-5.24E-05,-0.006315118,0.001094953,0.112553515,0.06708761,-0.34234843,0.9303916,Sitting
-2.141132,1.6473801,9.998047,-0.033240557,-0.071894646,-0.015961647,-1.9799867,1.6030866,9.469961,0.003142582,0.004334883,-0.005295047,0.11255326,0.06706262,-0.34233052,0.9304,Sitting
-2.0644794,1.6425893,9.980082,-0.002049685,-0.011707187,0.025791168,-1.9822097,1.598749,9.470229,0.005272582,0.003269883,0.003224953,0.11237875,0.06724747,-0.34252244,0.93033713,Sitting
-2.1040034,1.6881019,9.966907,-0.001105309,0.012348414,0.006144524,-1.9816285,1.6004606,9.470061,0.005272582,-0.002055117,0.003224953,0.112442754,0.067218125,-0.3424797,0.93034726,Sitting
-2.1075964,1.6952881,9.977686,0.002477408,0.021717906,-0.009547234,-1.9821087,1.6018132,9.469732,0.002077582,0.004334883,-0.006360047,0.11251439,0.06720355,-0.34244508,0.9303524,Sitting
-2.0908287,1.6330076,9.981279,-0.02052641,-0.04192877,0.050198555,-1.983912,1.6006271,9.469556,0.001012582,7.49E-05,-0.002100047,0.11250558,0.067307316,-0.34252274,0.93031734,Sitting
-2.081247,1.691695,9.995652,0.021378517,-0.007312417,-0.007773399,-1.9836535,1.6013865,9.469481,-5.24E-05,-0.003120117,0.003224953,0.11253713,0.06729684,-0.34250456,0.930321,Sitting
-2.077654,1.6701365,9.977686,0.028793573,0.00185144,-0.007185936,-1.9817631,1.603371,9.469542,0.001012582,-0.004185117,0.002159953,0.11258197,0.06719015,-0.34241265,0.9303571,Sitting
-2.081247,1.6581594,9.9705,0.011806726,-1.74E-04,0.004113197,-1.9804016,1.6028866,9.469908,0.006337582,0.005399883,0.003224953,0.112530634,0.067108884,-0.34237146,0.93038434,Sitting
-2.1099918,1.7144513,9.993257,-0.022765875,0.004462719,0.007846832,-1.9810028,1.6029363,9.469773,0.007402582,0.006464883,0.001094953,0.1125371,0.06713035,-0.34238473,0.9303771,Sitting
-2.093224,1.7288237,10.014815,-0.01441288,-0.009594917,0.026634216,-1.9824923,1.6041918,9.469249,0.003142582,0.003269883,-0.004230047,0.11264713,0.06717958,-0.3423831,0.93036085,Sitting
-2.1040034,1.7000788,10.026792,0.011227608,-0.015381336,-0.030778885,-1.982943,1.6054034,9.468949,0.002077582,-0.003120117,-0.005295047,0.112699464,0.067200564,-0.34238052,0.93035394,Sitting
-2.1099918,1.6737295,10.002838,0.002808809,-0.001593113,-0.010048866,-1.9824122,1.6051681,9.469101,-5.24E-05,0.001139883,0.001094953,0.112694554,0.06717643,-0.34236482,0.93036205,Sitting
-2.0908287,1.7168467,10.0136175,-0.028250933,0.006212115,0.012224197,-1.9831629,1.605235,9.468932,-5.24E-05,-0.004185117,0.006419953,0.11270184,0.06720171,-0.34238055,0.9303536,Sitting
-2.0956194,1.6833111,9.984873,0.025728464,-0.029007554,0.016961098,-1.982032,1.6050686,9.469197,-0.003247418,7.49E-05,0.002159953,0.112687945,0.06715787,-0.3423537,0.9303683,Sitting
-2.1243644,1.6737295,9.9872675,0.002696276,-0.019616842,-0.013660431,-1.9801828,1.6036401,9.469826,-0.001117418,0.001139883,0.004289953,0.11258458,0.06709894,-0.3423461,0.93038785,Sitting
-2.0992126,1.6389962,10.018408,-0.003872156,-0.016391635,-0.007852554,-1.9796665,1.6023129,9.470159,0.002077582,-0.004185117,-0.001035047,0.11251327,0.06710057,-0.3423713,0.9303871,Sitting
-2.081247,1.6725318,9.946547,-0.005508661,-0.001459599,-0.012467384,-1.980638,1.6009593,9.470184,-0.001117418,-0.007380118,-0.001035047,0.112455525,0.067157775,-0.34243196,0.93036765,Sitting
-2.0752585,1.703672,10.007628,0.036946297,0.001075149,-0.025720596,-1.9797027,1.6010373,9.470367,-0.001117418,0.004334883,-0.001035047,0.1124322,0.06710848,-0.34240434,0.93038416,Sitting
-2.033339,1.6389962,9.989663,0.017726183,-0.010703564,0.003610611,-1.9779849,1.5986105,9.471135,0.001012582,0.001139883,-0.004230047,0.11229902,0.06706656,-0.34241906,0.93039787,Sitting
-2.0908287,1.6892996,9.948941,0.01825285,0.001221538,-8.19E-04,-1.9795446,1.5974635,9.471003,-0.001117418,-0.002055117,0.001094953,0.11226275,0.067152955,-0.3424935,0.9303686,Sitting
-2.1004102,1.7048697,9.974093,-0.018894672,0.011373878,-0.018147469,-1.9805518,1.5981476,9.470676,-5.24E-05,7.49E-05,0.001094953,0.112308815,0.06717347,-0.34249276,0.93036187,Sitting
-2.0788517,1.7623593,9.984873,-0.006508827,0.02365768,-0.046225548,-1.9823447,1.6001667,9.46996,-0.001117418,0.003269883,3.00E-05,0.11243515,0.06723966,-0.3424978,0.93033993,Sitting
-2.0956194,1.7288237,9.989663,0.002643347,0.005153775,0.003451347,-1.983602,1.6029166,9.4692335,0.001012582,-0.002055117,-0.002100047,0.11260402,0.06725944,-0.3424551,0.93033385,Sitting
-2.1063988,1.6389962,10.002838,2.33E-04,-0.089749336,8.08E-04,-1.9838306,1.6011114,9.46949,0.001012582,0.003269883,-0.004230047,0.11254588,0.06727605,-0.34248665,0.930328,Sitting
-2.072863,1.6665432,10.027989,0.007438183,-0.028392076,0.020090103,-1.9844053,1.5980035,9.469894,0.002077582,0.001139883,0.002159953,0.11240035,0.06736524,-0.3425999,0.9302975,Sitting
-2.081247,1.703672,9.946547,0.00682807,0.018344402,-0.041360855,-1.9840052,1.5981224,9.469959,0.003142582,-9.90E-04,-0.001035047,0.11238223,0.0673461,-0.34259227,0.9303039,Sitting
-2.0752585,1.7144513,9.978884,0.04001832,0.058117867,-0.043507576,-1.987537,1.6017674,9.468603,0.001012582,-0.004185117,-0.002100047,0.1126098,0.06746691,-0.34260237,0.9302639,Sitting
-2.089631,1.679718,9.974093,0.04585886,-0.015699506,-0.010660172,-1.9861431,1.6029587,9.468693,0.003142582,0.001139883,-0.004230047,0.112652816,0.06737579,-0.34252232,0.93029475,Sitting
-2.065677,1.7144513,9.976489,-0.018329859,-0.003628731,-0.004882813,-1.9878,1.604434,9.468096,0.003142582,0.006464883,0.001094953,0.11272761,0.067405224,-0.34251827,0.93028504,Sitting
-2.1243644,1.6737295,10.027989,0.004343748,0.001096368,0.045330048,-1.9893434,1.6060225,9.467502,0.003142582,0.003269883,0.001094953,0.11284836,0.06745597,-0.34251404,0.9302683,Sitting
-2.1471207,1.6509732,9.966907,-0.032530308,-0.023980856,0.013090134,-1.9924477,1.6039984,9.467192,0.001012582,0.004334883,-0.003165047,0.11284818,0.067632064,-0.3426407,0.93020886,Sitting
-2.0992126,1.6521709,9.951337,-0.014490843,-0.004579544,-0.027791023,-1.9964712,1.6020522,9.466674,-5.24E-05,-9.90E-04,3.00E-05,0.11281411,0.06783753,-0.34279984,0.9301394,Sitting
-2.1040034,1.703672,9.996849,0.012305975,-0.007195711,-0.009112358,-1.9942082,1.6012478,9.467287,-5.24E-05,-0.002055117,0.002159953,0.112746045,0.067774676,-0.34277767,0.9301604,Sitting
-2.1004102,1.6988811,9.9705,0.010160685,-0.026320338,0.006416321,-1.9927771,1.6018074,9.467493,-5.24E-05,-9.90E-04,-0.001035047,0.112745866,0.06768789,-0.34271535,0.9301897,Sitting
-2.1099918,1.7216375,9.986071,0.008009434,-0.005574584,0.016299248,-1.9924116,1.6014191,9.467636,-0.001117418,-0.006315118,0.006419953,0.112717606,0.067676224,-0.34271652,0.93019354,Sitting
-2.0860379,1.7300214,9.996849,0.02721548,0.043155313,-0.026968002,-1.9901578,1.6040281,9.467669,-5.24E-05,0.002204883,3.00E-05,0.11277464,0.067546695,-0.34260413,0.9302375,Sitting
-2.125562,1.6737295,10.027989,-0.011427879,-0.002734423,0.050286293,-1.9894145,1.6037515,9.467872,-0.003247418,-0.003120117,-0.002100047,0.11276479,0.06750544,-0.34257782,0.93025136,Sitting
-2.0836425,1.6976835,9.992059,-0.010457277,-0.043553233,-0.03093052,-1.9909248,1.6016507,9.467911,-5.24E-05,-0.003120117,-0.003165047,0.1127085,0.06758985,-0.34265748,0.9302227,Sitting
-2.081247,1.6593571,10.010024,0.014716625,-0.025437951,0.036890984,-1.9906144,1.5991907,9.468391,-0.001117418,-0.006315118,-0.003165047,0.11259266,0.06764304,-0.34273484,0.93020433,Sitting
-2.1099918,1.6964858,9.951337,0.007473469,-0.016674042,-0.002808571,-1.9876889,1.597555,9.469281,-5.24E-05,-0.003120117,3.00E-05,0.11244466,0.067533545,-0.34270605,0.9302408,Sitting
-2.0980148,1.7264283,10.008826,-0.03583002,0.003158689,0.0153265,-1.9878564,1.5978761,9.4691925,0.004207582,-0.005250118,0.005354953,0.112444386,0.06753004,-0.34270364,0.930242,Sitting
-2.0836425,1.7599639,10.0471525,-0.01915431,0.076777816,-0.01621437,-1.9865696,1.6024035,9.468698,-0.004312418,-0.005250118,-0.002100047,0.112612315,0.06741118,-0.34256145,0.93028265,Sitting
-2.1123874,1.6749272,10.010024,0.015412331,0.028387308,-0.009876251,-1.9856639,1.6038507,9.468643,0.001012582,7.49E-05,-0.001035047,0.112687275,0.0673594,-0.34249893,0.93030035,Sitting
-2.0920265,1.6749272,10.0004425,0.039860964,-0.031529665,-0.014793396,-1.9839301,1.6033685,9.469087,0.002077582,-9.90E-04,-0.001035047,0.112645976,0.067273214,-0.34245083,0.9303293,Sitting
-2.1099918,1.6653455,9.998047,0.027824879,-0.075184345,0.02033329,-1.981308,1.6009997,9.470037,0.001012582,0.003269883,0.002159953,0.11247276,0.067175664,-0.34243903,0.9303616,Sitting
-2.1279573,1.6581594,9.918999,-0.02137065,-0.026545644,0.029466629,-1.9800731,1.6005551,9.470371,0.003142582,7.49E-05,0.003224953,0.112421915,0.06712878,-0.34242243,0.9303773,Sitting
-2.093224,1.7000788,10.00164,-0.005693197,0.02521789,0.007201195,-1.9807688,1.6014813,9.470069,0.001012582,-0.005250118,3.00E-05,0.11247206,0.067148715,-0.34241986,0.93037075,Sitting
-2.1327481,1.7108582,9.982477,-0.03137517,0.01816988,-0.038318634,-1.9817829,1.6023167,9.469715,0.002077582,0.001139883,3.00E-05,0.1125388,0.06718574,-0.34242404,0.93035847,Sitting
